Location,Industry,Edition,Category_Name,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Date,Volume,Volume_Litres,Subcategory_Name
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"0,414759169",415,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"177,3866313",177387,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"194,0577405",194058,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"199,4960399",199496,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"215,8469703",215847,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"168,8571313",168857,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"186,8559363",186856,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"156,3382124",156338,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"134,1161448",134116,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"138,7642593",138764,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"110,7005494",110701,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"98,05880013",98059,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"83,80701798",83807,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"63,8717079",63872,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"41,88561617",41886,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"34,35761887",34358,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"30,63422094",30634,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"32,81929577",32819,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"35,23117684",35231,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"34,73948168",34739,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"34,51755657",34518,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"35,10009941",35100,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"34,32620467",34326,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"33,92041911",33920,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"36,34445689",36344,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"37,90362067",37904,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"39,10071676",39101,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"41,85830355",41858,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"47,55685963",47557,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"56,25382203",56254,RTDs/High-Strength Premixes
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"59,66288152",59663,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"0,962307087",962,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"1,024996893",1025,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"1,175198289",1175,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"1,305417739",1305,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"1,458678455",1459,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"1,579226521",1579,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"1,700748209",1701,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"1,840989445",1841,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"2,001341347",2001,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"2,304747192",2305,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"2,536379556",2536,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"3,977204376",3977,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"4,390285539",4390,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"2,935604327",2936,RTDs/High-Strength Premixes
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"2,96994461",2970,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"19,882564",19883,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"16,05754156",16058,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"14,17366333",14174,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"14,32251115",14323,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"14,16942238",14169,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"14,03162483",14032,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"13,34277356",13343,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"14,14589848",14146,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"15,11355937",15114,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"17,17238966",17172,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"20,19793319",20198,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"20,25490573",20255,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"20,07879725",20079,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"20,24172037",20242,RTDs/High-Strength Premixes
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"21,06104993",21061,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"25,90294838",25903,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"23,23919841",23239,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"19,26726822",19267,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"17,03287651",17033,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"15,51605106",15516,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"16,24532986",16245,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"17,34082958",17341,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"19,85925549",19859,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"20,11773816",20118,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"20,09001968",20090,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"20,22639951",20226,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"19,95429664",19954,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"19,16354454",19164,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"18,57417674",18574,RTDs/High-Strength Premixes
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"18,07967054",18080,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"707,4927829",707493,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"697,240728",697241,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"672,0589335",672059,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"650,0795879",650080,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"650,6037497",650604,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"632,0082442",632008,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"628,3352673",628335,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"639,0519754",639052,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"673,8273369",673827,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"712,2926661",712293,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"713,7434088",713743,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"716,669878",716670,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"711,0646994",711065,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"696,6521447",696652,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"714,2200556",714220,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"0,087635539",88,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"0,088755553",89,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"0,089198919",89,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"0,091470564",91,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"0,093671495",94,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"0,097444464",97,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"0,102225769",102,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"0,104813495",105,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"0,108688313",109,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"0,107573067",108,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"0,107315496",107,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"0,105668674",106,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"0,105733161",106,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"0,105775649",106,Spirits
2,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"0,105976835",106,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"2160,676121",2160676,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"2156,649369",2156649,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"2109,240602",2109241,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"1966,122792",1966123,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"1912,528748",1912529,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"1884,801353",1884801,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"1727,651807",1727652,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"1580,768762",1580769,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"1515,484372",1515484,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"1440,807836",1440808,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"1271,413349",1271413,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"1085,179175",1085179,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"907,5686104",907569,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"871,4812734",871481,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"847,7724476",847772,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"192,7805267",192781,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"203,0070447",203007,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"205,8049465",205805,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"200,4324394",200432,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"195,5443564",195544,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"191,0777125",191078,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"186,5484059",186548,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"186,5484553",186548,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"188,0717039",188072,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"187,0798877",187080,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"183,8040233",183804,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"180,0519344",180052,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"173,8073676",173807,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"173,3201475",173320,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"176,8604688",176860,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"29,98487787",29985,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"31,25496693",31255,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"31,83957138",31840,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"31,68390519",31684,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"32,38011547",32380,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"33,19050857",33191,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"34,51013766",34510,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"34,76471282",34765,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"36,82175531",36822,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"38,6179541",38618,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"40,81883967",40819,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"42,82001026",42820,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"43,99238024",43992,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"41,8593051",41859,Spirits
5,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"42,37628925",42376,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"34,7000118",34700,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"34,65012331",34650,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"34,20785606",34208,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"34,04948529",34049,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"32,68947967",32689,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"32,78084517",32781,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"33,28135463",33281,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"35,02092961",35021,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"35,76272787",35763,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"36,55014289",36550,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"38,6268967",38627,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"39,74464846",39745,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"42,7908374",42791,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"45,01313089",45013,Spirits
6,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"46,27309521",46273,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2007-12-31,"101,5034159",101503,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2008-12-31,"96,39475009",96395,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2009-12-31,"93,33459794",93335,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2010-12-31,"88,69452229",88695,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2011-12-31,"86,62684883",86627,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2012-12-31,"85,44106213",85441,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2013-12-31,"85,52190715",85522,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2014-12-31,"83,54655185",83547,Spirits
